order_id,order_date,region,channel,category,product,units,unit_price_usd,discount_rate,net_sales_usd,cogs_usd,gross_profit_usd,returned
NG-00279,2024-03-25,North,Marketplace,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-00280,2024-03-26,North,Retail,Kitchen,Ceramic Dinner Set,1,112,0.15,95.2,57,38.2,False
NG-00281,2024-03-26,South,Online,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-00282,2024-03-26,North,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-00283,2024-03-26,North,Online,Home Office,Desk Lamp,2,58,0,116,56,60,False
NG-00284,2024-03-27,South,Retail,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-00285,2024-03-27,East,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00286,2024-03-27,East,Marketplace,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-00287,2024-03-27,East,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-00288,2024-03-28,North,Marketplace,Home Office,Monitor Riser,4,72,0.1,259.2,132,127.2,False
NG-00289,2024-03-28,East,Marketplace,Living,Linen Throw,2,96,0.05,182.4,98,84.4,False
NG-00290,2024-03-28,West,Marketplace,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-00291,2024-03-29,West,Online,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-00292,2024-03-29,East,Online,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00293,2024-03-29,South,Online,Living,Accent Cushion,1,46,0.15,39.1,20,19.1,False
NG-00294,2024-03-29,North,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-00295,2024-03-29,West,Online,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-00296,2024-03-29,East,Online,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-00297,2024-03-30,North,Online,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-00298,2024-03-30,South,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-00299,2024-03-30,North,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-00300,2024-03-30,West,Marketplace,Kitchen,Ceramic Dinner Set,2,112,0.05,212.8,114,98.8,False
NG-00301,2024-03-31,East,Marketplace,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-00302,2024-03-31,South,Online,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-00303,2024-03-31,South,Marketplace,Kitchen,Pour Over Kit,1,79,0.05,75.05,38,37.05,False
NG-00304,2024-03-31,North,Retail,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-00305,2024-03-31,East,Marketplace,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-00306,2024-03-31,South,Marketplace,Living,Oak Side Table,3,189,0.15,481.95,336,145.95,False
NG-00307,2024-04-01,North,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-00308,2024-04-01,East,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00309,2024-04-01,West,Retail,Everyday,Canvas Tote,2,32,0,0,0,0,True
NG-00310,2024-04-01,South,Marketplace,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-00311,2024-04-02,North,Marketplace,Home Office,Desk Lamp,3,58,0.05,165.3,84,81.3,False
NG-00312,2024-04-02,South,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-00313,2024-04-02,South,Retail,Everyday,Travel Backpack,2,129,0,258,136,122,False
NG-00314,2024-04-03,East,Online,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-00315,2024-04-03,East,Online,Living,Oak Side Table,1,189,0.05,179.55,112,67.55,False
NG-00316,2024-04-03,East,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-00317,2024-04-03,South,Online,Kitchen,Pour Over Kit,3,79,0,237,114,123,False
NG-00318,2024-04-03,North,Online,Living,Linen Throw,3,96,0,288,147,141,False
NG-00319,2024-04-03,North,Retail,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-00320,2024-04-04,North,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-00321,2024-04-04,West,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00322,2024-04-04,North,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-00323,2024-04-04,East,Marketplace,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00324,2024-04-04,West,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00325,2024-04-05,South,Marketplace,Living,Linen Throw,1,96,0.2,76.8,49,27.8,False
NG-00326,2024-04-05,West,Online,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-00327,2024-04-05,North,Marketplace,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-00328,2024-04-05,South,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00329,2024-04-05,West,Retail,Everyday,Travel Backpack,1,129,0.1,116.1,68,48.1,False
NG-00330,2024-04-05,North,Marketplace,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-00331,2024-04-05,East,Marketplace,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-00332,2024-04-06,South,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-00333,2024-04-06,East,Online,Everyday,Insulated Bottle,1,42,0.1,37.8,18,19.8,False
NG-00334,2024-04-06,South,Online,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-00335,2024-04-06,West,Online,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-00336,2024-04-06,East,Online,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-00337,2024-04-06,North,Marketplace,Home Office,Desk Lamp,3,58,0.05,165.3,84,81.3,False
NG-00338,2024-04-06,South,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-00339,2024-04-07,North,Retail,Kitchen,Cast Iron Pan,3,135,0,405,240,165,False
NG-00340,2024-04-07,South,Online,Living,Linen Throw,2,96,0,192,98,94,False
NG-00341,2024-04-07,South,Marketplace,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-00342,2024-04-07,North,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00343,2024-04-08,West,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00344,2024-04-08,South,Retail,Living,Oak Side Table,2,189,0,378,224,154,False
NG-00345,2024-04-08,North,Online,Everyday,Canvas Tote,2,32,0.05,60.8,24,36.8,False
NG-00346,2024-04-08,East,Retail,Everyday,Canvas Tote,1,32,0.2,25.6,12,13.6,False
NG-00347,2024-04-08,South,Online,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-00348,2024-04-09,East,Retail,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-00349,2024-04-09,East,Online,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-00350,2024-04-09,East,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-00351,2024-04-10,North,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00352,2024-04-10,West,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-00353,2024-04-10,East,Online,Kitchen,Ceramic Dinner Set,2,112,0.1,201.6,114,87.6,False
NG-00354,2024-04-11,North,Online,Home Office,Desk Lamp,3,58,0,0,0,0,True
NG-00355,2024-04-11,North,Retail,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-00356,2024-04-11,East,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-00357,2024-04-11,South,Retail,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00358,2024-04-12,East,Online,Home Office,Desk Lamp,2,58,0.15,98.6,56,42.6,False
NG-00359,2024-04-12,North,Retail,Everyday,Canvas Tote,3,32,0,96,36,60,False
NG-00360,2024-04-12,South,Online,Living,Oak Side Table,2,189,0,378,224,154,False
NG-00361,2024-04-12,South,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-00362,2024-04-12,North,Marketplace,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00363,2024-04-12,West,Retail,Kitchen,Pour Over Kit,2,79,0.1,142.2,76,66.2,False
NG-00364,2024-04-13,East,Online,Living,Accent Cushion,2,46,0,92,40,52,False
NG-00365,2024-04-13,North,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-00366,2024-04-13,North,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00367,2024-04-14,North,Retail,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00368,2024-04-14,North,Marketplace,Home Office,Ergonomic Chair,1,245,0.1,220.5,144,76.5,False
NG-00369,2024-04-14,North,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00370,2024-04-14,West,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-00371,2024-04-14,West,Retail,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00372,2024-04-15,West,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-00373,2024-04-15,East,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00374,2024-04-15,South,Marketplace,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-00375,2024-04-15,South,Marketplace,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00376,2024-04-15,South,Retail,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-00377,2024-04-15,East,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-00378,2024-04-16,South,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-00379,2024-04-16,North,Online,Home Office,Desk Lamp,1,58,0.2,46.4,28,18.4,False
NG-00380,2024-04-16,East,Retail,Living,Accent Cushion,1,46,0.15,39.1,20,19.1,False
NG-00381,2024-04-17,East,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00382,2024-04-17,South,Online,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-00383,2024-04-17,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-00384,2024-04-17,East,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00385,2024-04-18,East,Marketplace,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-00386,2024-04-18,North,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00387,2024-04-18,East,Retail,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-00388,2024-04-19,North,Retail,Everyday,Insulated Bottle,1,42,0.1,37.8,18,19.8,False
NG-00389,2024-04-19,West,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-00390,2024-04-19,East,Marketplace,Home Office,Desk Lamp,4,58,0.05,220.4,112,108.4,False
NG-00391,2024-04-20,East,Online,Home Office,Monitor Riser,1,72,0,0,0,0,True
NG-00392,2024-04-20,North,Online,Living,Oak Side Table,4,189,0,756,448,308,False
NG-00393,2024-04-20,North,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-00394,2024-04-20,South,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-00395,2024-04-21,West,Online,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-00396,2024-04-21,North,Online,Everyday,Travel Backpack,2,129,0.05,245.1,136,109.1,False
NG-00397,2024-04-21,South,Marketplace,Kitchen,Pour Over Kit,1,79,0.05,75.05,38,37.05,False
NG-00398,2024-04-22,North,Retail,Living,Oak Side Table,1,189,0,189,112,77,False
NG-00399,2024-04-22,West,Online,Living,Accent Cushion,1,46,0.15,39.1,20,19.1,False
NG-00400,2024-04-22,West,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-00401,2024-04-22,South,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00402,2024-04-23,North,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-00403,2024-04-23,East,Online,Home Office,Desk Lamp,1,58,0,0,0,0,True
NG-00404,2024-04-23,West,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-00405,2024-04-24,South,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-00406,2024-04-24,South,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-00407,2024-04-24,East,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-00408,2024-04-24,North,Marketplace,Kitchen,Pour Over Kit,1,79,0.1,71.1,38,33.1,False
NG-00409,2024-04-24,West,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-00410,2024-04-24,West,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00411,2024-04-25,East,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-00412,2024-04-25,East,Marketplace,Home Office,Ergonomic Chair,1,245,0.1,220.5,144,76.5,False
NG-00413,2024-04-25,North,Marketplace,Kitchen,Pour Over Kit,2,79,0.05,150.1,76,74.1,False
NG-00414,2024-04-25,South,Retail,Kitchen,Cast Iron Pan,2,135,0.1,243.0,160,83.0,False
NG-00415,2024-04-25,East,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-00416,2024-04-26,West,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-00417,2024-04-26,East,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-00418,2024-04-26,North,Online,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-00419,2024-04-27,North,Retail,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-00420,2024-04-27,South,Retail,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00421,2024-04-27,North,Online,Living,Accent Cushion,3,46,0.1,124.2,60,64.2,False
NG-00422,2024-04-27,North,Retail,Living,Oak Side Table,3,189,0,567,336,231,False
NG-00423,2024-04-28,North,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-00424,2024-04-28,East,Retail,Everyday,Insulated Bottle,1,42,0.1,37.8,18,19.8,False
NG-00425,2024-04-28,North,Retail,Everyday,Canvas Tote,1,32,0.2,25.6,12,13.6,False
NG-00426,2024-04-28,North,Marketplace,Kitchen,Cast Iron Pan,2,135,0.05,256.5,160,96.5,False
NG-00427,2024-04-29,North,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-00428,2024-04-30,South,Online,Living,Accent Cushion,2,46,0.15,78.2,40,38.2,False
NG-00429,2024-04-30,South,Retail,Home Office,Monitor Riser,2,72,0.15,122.4,66,56.4,False
NG-00430,2024-04-30,North,Online,Home Office,Ergonomic Chair,1,245,0.05,0,0,0,True
NG-00431,2024-04-30,East,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-00432,2024-04-30,West,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-00433,2024-05-01,East,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00434,2024-05-01,North,Retail,Everyday,Travel Backpack,3,129,0,387,204,183,False
NG-00435,2024-05-01,North,Retail,Kitchen,Ceramic Dinner Set,1,112,0.2,89.6,57,32.6,False
NG-00436,2024-05-01,North,Retail,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-00437,2024-05-02,West,Retail,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-00438,2024-05-02,South,Retail,Everyday,Travel Backpack,2,129,0.15,219.3,136,83.3,False
NG-00439,2024-05-02,North,Marketplace,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-00440,2024-05-03,North,Online,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-00441,2024-05-03,West,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00442,2024-05-03,South,Retail,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00443,2024-05-03,South,Marketplace,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-00444,2024-05-04,West,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-00445,2024-05-04,North,Online,Home Office,Desk Lamp,1,58,0.2,46.4,28,18.4,False
NG-00446,2024-05-04,South,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-00447,2024-05-04,North,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-00448,2024-05-05,West,Retail,Living,Accent Cushion,2,46,0.05,87.4,40,47.4,False
NG-00449,2024-05-05,East,Retail,Everyday,Travel Backpack,3,129,0.05,367.65,204,163.65,False
NG-00450,2024-05-05,West,Online,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-00451,2024-05-05,South,Retail,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-00452,2024-05-05,West,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-00453,2024-05-06,North,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00454,2024-05-06,East,Retail,Kitchen,Pour Over Kit,2,79,0.1,142.2,76,66.2,False
NG-00455,2024-05-07,West,Online,Living,Linen Throw,1,96,0.05,0,0,0,True
NG-00456,2024-05-07,North,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-00457,2024-05-07,West,Retail,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-00458,2024-05-07,West,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00459,2024-05-07,South,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-00460,2024-05-08,North,Retail,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-00461,2024-05-08,West,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00462,2024-05-08,South,Marketplace,Kitchen,Pour Over Kit,2,79,0.05,150.1,76,74.1,False
NG-00463,2024-05-09,North,Online,Kitchen,Ceramic Dinner Set,2,112,0.05,212.8,114,98.8,False
NG-00464,2024-05-09,North,Online,Everyday,Insulated Bottle,1,42,0.15,35.7,18,17.7,False
NG-00465,2024-05-09,South,Marketplace,Kitchen,Cast Iron Pan,1,135,0.1,121.5,80,41.5,False
NG-00466,2024-05-09,North,Marketplace,Living,Linen Throw,1,96,0.05,0,0,0,True
NG-00467,2024-05-09,North,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-00468,2024-05-10,North,Online,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-00469,2024-05-10,East,Marketplace,Kitchen,Ceramic Dinner Set,2,112,0.05,212.8,114,98.8,False
NG-00470,2024-05-10,South,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-00471,2024-05-10,North,Retail,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-00472,2024-05-10,North,Online,Kitchen,Pour Over Kit,2,79,0.15,134.3,76,58.3,False
NG-00473,2024-05-10,South,Retail,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-00474,2024-05-10,West,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-00475,2024-05-11,North,Online,Home Office,Desk Lamp,1,58,0,0,0,0,True
NG-00476,2024-05-11,East,Online,Kitchen,Ceramic Dinner Set,2,112,0.05,212.8,114,98.8,False
NG-00477,2024-05-11,North,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00478,2024-05-11,West,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-00479,2024-05-12,North,Marketplace,Everyday,Canvas Tote,2,32,0.05,60.8,24,36.8,False
NG-00480,2024-05-12,East,Retail,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-00481,2024-05-12,North,Online,Home Office,Desk Lamp,2,58,0,116,56,60,False
NG-00482,2024-05-12,East,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00483,2024-05-12,East,Online,Home Office,Monitor Riser,1,72,0.2,57.6,33,24.6,False
NG-00484,2024-05-12,West,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-00485,2024-05-13,North,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-00486,2024-05-13,North,Retail,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-00487,2024-05-13,North,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-00488,2024-05-13,East,Online,Everyday,Insulated Bottle,1,42,0.1,37.8,18,19.8,False
NG-00489,2024-05-13,North,Online,Kitchen,Cast Iron Pan,1,135,0.2,108.0,80,28.0,False
NG-00490,2024-05-14,South,Marketplace,Everyday,Travel Backpack,1,129,0.2,103.2,68,35.2,False
NG-00491,2024-05-14,East,Marketplace,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-00492,2024-05-14,North,Online,Everyday,Canvas Tote,3,32,0.05,91.2,36,55.2,False
NG-00493,2024-05-14,South,Online,Everyday,Insulated Bottle,1,42,0.15,35.7,18,17.7,False
NG-00494,2024-05-15,North,Online,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-00495,2024-05-15,South,Retail,Living,Linen Throw,1,96,0.2,76.8,49,27.8,False
NG-00496,2024-05-15,West,Retail,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-00497,2024-05-15,West,Retail,Everyday,Travel Backpack,1,129,0.15,109.65,68,41.65,False
NG-00498,2024-05-15,East,Retail,Everyday,Canvas Tote,3,32,0.15,81.6,36,45.6,False
NG-00499,2024-05-16,West,Marketplace,Home Office,Desk Lamp,1,58,0.15,49.3,28,21.3,False
NG-00500,2024-05-16,West,Marketplace,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-00501,2024-05-16,South,Online,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-00502,2024-05-17,West,Online,Kitchen,Ceramic Dinner Set,2,112,0.2,179.2,114,65.2,False
NG-00503,2024-05-17,North,Online,Living,Linen Throw,2,96,0,192,98,94,False
NG-00504,2024-05-17,North,Online,Everyday,Insulated Bottle,3,42,0.05,119.7,54,65.7,False
NG-00505,2024-05-17,North,Online,Kitchen,Cast Iron Pan,1,135,0.1,121.5,80,41.5,False
NG-00506,2024-05-17,West,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-00507,2024-05-17,North,Marketplace,Everyday,Canvas Tote,3,32,0.05,0,0,0,True
NG-00508,2024-05-18,West,Online,Everyday,Travel Backpack,1,129,0.1,0,0,0,True
NG-00509,2024-05-18,West,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-00510,2024-05-18,South,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-00511,2024-05-18,East,Retail,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-00512,2024-05-18,West,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-00513,2024-05-18,North,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-00514,2024-05-19,East,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-00515,2024-05-19,East,Online,Kitchen,Cast Iron Pan,1,135,0.15,114.75,80,34.75,False
NG-00516,2024-05-19,East,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-00517,2024-05-19,West,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-00518,2024-05-19,North,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-00519,2024-05-19,North,Online,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-00520,2024-05-19,South,Retail,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-00521,2024-05-19,South,Marketplace,Everyday,Travel Backpack,2,129,0.2,206.4,136,70.4,False
NG-00522,2024-05-20,West,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-00523,2024-05-20,North,Marketplace,Home Office,Monitor Riser,2,72,0.05,136.8,66,70.8,False
NG-00524,2024-05-20,South,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-00525,2024-05-20,South,Online,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-00526,2024-05-21,West,Online,Home Office,Monitor Riser,2,72,0.1,129.6,66,63.6,False
NG-00527,2024-05-21,South,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-00528,2024-05-22,East,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-00529,2024-05-22,East,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
